1867904334,2,KT456434,0,0,0,0,0,126.6566,33.05,-90.00625,89.95808,0,0,0,0,0,0,0,0,0,0,100
1867904334,2,KT456435,0,0,0,0,0,114.5016,40.56208,-90.00651,89.94336,0,0,0,0,0.002105713,-0.002105713,0,0,0,0,80
1867904334,2,KT456436,0,0,0,0,0,122.6132,35.99038,-90.01714,89.93307,0,0,0,0,0.001464844,-0.005661011,0,0,0,0,40
1867904334,2,KT456437,0,0,0,0,0.01978234,122.6881,25.24452,-90.03085,89.93219,0,0,0,0,0.007324219,-0.003967285,0,0,0,0,40
1867904334,2,KT456438,0,0,0.01978234,0,0.01978234,127.0049,9.227798,-90.051,89.92944,-0.03426402,0,0.03426402,0,0.03030396,-0.000671387,0,0,0,0,40
1867904334,2,KT456439,0,0,0,0.03956468,0,125.0422,4.970629,-90.05042,89.94851,-0.03956468,0,0.03956468,-0.01978234,0.02331543,-0.000473023,0,0,0,0,40
1867904334,2,KT456440,0,0,0,0.03426402,0,122.134,22.01647,-90.0479,89.96815,-0.02797646,0.02797646,0.02797646,0,0.02050781,-0.000335693,0,0,0,0,40
1867904334,2,KT456441,0,0,-0.01978234,0.05595291,0,113.9742,4.911671,-90.04408,89.9882,0,0.01978234,0,0,0.01852417,-0.002334595,0,0,0,0,40
1867904334,2,KT456442,0,0,0,0.07912937,-0.01978234,113.9275,-71.36168,-90.06247,89.98748,0,0.03956468,0,0,0.01086426,-0.003738403,0,0,0.01978234,0,40
1867904334,2,KT456443,0,0,0,0.1008706,-0.01978234,114.8264,-79.88849,-90.07746,89.98905,0.01978234,0.06852804,0.01978234,0,-0.003417969,-0.002609253,0,0,0,0,40
1867904334,2,KT456444,0,0,0,0.1170339,0,115.6095,-75.3372,-90.09007,89.98178,0,0.09065409,0,0,-0.004486084,-0.003921509,0,0,0,0,40
1867904334,2,KT456445,0,0,0,0.1412742,-0.01978234,112.7693,-78.11845,-90.08636,89.98295,0.01978234,0.1046783,0.01978234,0,0.01364136,0.001449585,0,0,0,0,40
1867904334,2,KT456446,0,0,0,0.1570175,-0.01978234,112.5155,-77.10814,-90.09219,89.97531,0.03426402,0.1297215,0.03426402,0.01978234,0.02633667,0.005203247,0,0,0,0,40
1867904334,2,KT456447,0,0,0,0.1769387,0.01978234,113.5423,-79.04946,-90.10049,89.97411,0.03426402,0.14537,0.03426402,0,0.03521729,0.009933472,0,0,0,0,40
1867904334,2,KT456448,0,0,0.01978234,0.1968319,0.01978234,114.4275,-79.86983,-90.10629,89.97328,0,0.1631294,0,0,0.02885437,0.01115417,0,0,0,0,40
1867904334,2,KT456449,0,0,0,0.2349025,0.02797646,113.6677,-78.93417,-90.10843,89.97055,0,0.1823843,0,-0.01978234,0.0243988,0.009902954,0,0,0,0,40
1867904334,2,KT456450,0,0,0.01978234,0.2797648,0.02797646,114.2456,-76.75616,-90.11843,89.96439,0,0.2176059,0,0,0.01707458,0.009033203,0,0,0,0,40
1867904334,2,KT456451,0,0,0.03426402,0.3238513,0.02797646,117.3133,-68.76279,-90.14231,89.94116,0,0.2639296,0,0,0.02035522,0.006317139,0,0,0,0,80
1867904334,2,KT456452,0,0,0.04845664,0.3631561,0.01978234,119.9581,-62.6415,-90.15903,89.92491,0,0.3083766,0,-0.02797646,0.01423645,0.004425049,0,0,0,0,80
1867904334,2,KT456453,0,0,0.04845664,0.4111691,0,120.531,-54.75674,-90.16243,89.91152,-0.04423466,0.3477423,0.04423466,-0.03956468,0.001586914,0.005187988,0,0,0,0,80
1867904334,2,KT456454,0,0,0.05233916,0.4410186,0.02797646,120.7171,-54.46643,-90.16904,89.90623,-0.03956468,0.3961419,0.03956468,-0.03426402,0.005310059,0.007827759,0,0,0,0.01978234,90
1867904334,2,KT456455,0,0,0.06255726,0.4597013,0.03956468,120.9687,-53.93856,-90.18433,89.89401,-0.04423466,0.4261257,0.04423466,-0.03956468,0.001617432,0.005477905,0,0,0,0,90
1867904334,2,KT456456,0,0,0.06255726,0.4813265,0.04423466,120.9178,-59.89607,-90.18656,89.90427,-0.05595291,0.4476244,0.05595291,-0.05233916,0.00112915,0.003845215,0,0,0,0,90
1867904334,2,KT456457,0,0,0.05233916,0.5173771,0.03956468,118.9307,-68.3276,-90.16501,89.9303,-0.0656106,0.4685547,0.0656106,-0.06255726,-0.001296997,0.002685547,0,0,0,0,90
1867904334,2,KT456458,0,0,0.04423466,0.5363187,0.03956468,117.9283,-73.03367,-90.15413,89.94646,-0.06852804,0.5039662,0.06852804,-0.04845664,0.01980591,0.001876831,0,0,0,0,90
1867904334,2,KT456459,0,0,0.04845664,0.5370479,0.04845664,118.7662,-71.70313,-90.15692,89.94318,-0.07912937,0.5230194,0.07912937,-0.04423466,0.03903198,-0.002868652,0,0,0,0,90
1867904334,2,KT456460,0,0,0.05233916,0.5374122,0.05934703,119.2274,-69.91788,-90.15678,89.93663,-0.09065409,0.5230194,0.09065409,-0.04845664,0.0461731,-0.004119873,0,0,0,0,90
1867904334,2,KT456461,0,0,0.05934703,0.5207698,0.06852804,119.9521,-68.26784,-90.1544,89.93215,-0.1083524,0.5233933,0.1083524,-0.04845664,0.05541992,0.001312256,0,0,0,0,90
1867904334,2,KT456462,0,0,0.05934703,0.5112901,0.07132626,120.64,-67.47105,-90.1506,89.93329,-0.1426525,0.5070629,0.1426525,-0.04845664,0.08496094,0.005111694,0,0,0,0,90
1867904334,2,KT456463,0,0,0.05595291,0.5047422,0.07661668,121.3813,-66.94817,-90.15218,89.93407,-0.1643245,0.4977152,0.1643245,-0.04423466,0.1076965,0.009872437,0,0,0,0,90
1867904334,2,KT456464,0,0,0.06255726,0.4853748,0.08846933,122.7502,-55.98809,-90.1638,89.9096,-0.1802258,0.4889896,0.1802258,-0.03956468,0.1236267,0.01321411,0,0,0,0,90
1867904334,2,KT456465,0,0,0.07401875,0.4614008,0.1065312,123.9185,-48.38796,-90.18246,89.88615,-0.1978235,0.468137,0.1978235,-0.04423466,0.1348267,0.01553345,0,0,0,0,90
